"AffiliationId","AuthorId","PaperId","AuthorName","AffiliationName"
"2DA9F1C7","3EFB0C3F","00674B84","jianming zheng","department of pathology changhai hospital shanghai 200433 p r china"
"2DA9F1C7","3FC12B75","00674B84","dalie ma","department of pathology changhai hospital shanghai 200433 p r china"
"2DA9F1C7","3FFC4F4E","00674B84","chenguang bai","department of pathology changhai hospital shanghai 200433 p r china"
"2DA9F1C7","412823DB","00674B84","jingjing xu","department of pathology changhai hospital shanghai 200433 p r china"
"2DB84BB9","0E5B7476","808735","stefano urbini","istituto nazionale di geofisica e vulcanologia"
"2E099C5F","24C8324A","0064A113","walter massing","stfidtische nervenklinik langenhagen"
"2E15BE90","2B6122B5","520077","g vannuccini","dipt di elettronica e telecomunicazioni firenze university italy"
"2E15BE90","2B6122B5","520077","g vannuccini","dipt di elettronica e telecomunicazioni firenze university italy"
"2E15BE90","3EF0F648","520077","r fantacci","dipt di elettronica e telecomunicazioni firenze university italy"
"2E15BE90","3EF0F648","520077","r fantacci","dipt di elettronica e telecomunicazioni firenze university italy"
"2E15BE90","41795169","520077","t pecorella","dipt di elettronica e telecomunicazioni firenze university italy"
"2E15BE90","41795169","520077","t pecorella","dipt di elettronica e telecomunicazioni firenze university italy"
"2E15BE90","41D5E46C","520077","g vestri","dipt di elettronica e telecomunicazioni firenze university italy"
"2E15BE90","41D5E46C","520077","g vestri","dipt di elettronica e telecomunicazioni firenze university italy"
"2E160372","3F6ACCCB","577715","m sarma","institute of research"
"2E3CFC17","0AA6CC6B","0058F91C","timothy w bredy","queensland brain institute brisbane australia"
"2E3CFC17","0AA6CC6B","0058F91C","timothy w bredy","queensland brain institute brisbane australia"
"2E3CFC17","3E67DF8A","0058F91C","charlotte r flavell","queensland brain institute brisbane australia"
"2E3CFC17","3E67DF8A","0058F91C","charlotte r flavell","queensland brain institute brisbane australia"
"2E3CFC17","3EC33070","0058F91C","elliot lambert","queensland brain institute brisbane australia"
"2E3CFC17","3EC33070","0058F91C","elliot lambert","queensland brain institute brisbane australia"
"2E408978","0B171F8E","0044B774","l dikmarova","karpenko physico mech institute academy of science lvov ukraine"
"2E63927F","40580317","007911FE","zongjun ning","purple mountain observatory beijing west road no 2 nanjing 210008 chinaningzongjun pmo ac cn"
"2E73F26D","430E6BE6","004BF558","douglas w gage","naval command control and ocean surveillance ctr usa"
"2E82ECDE","27EB3391","598836","f taillade","laboratories central des ponts et chaussees france"
"2E9081EF","2A260BFC","0071778A","r w hankes","a c equip services milwaukee wi usa"
"2E959AB9","1683C897","00738B2F","nathalie guffon","hopital femme mere enfant"
"2EC2CBCB","287F99DE","0048A25E","k w ruprecht","augenklinik universitatskliniken des saarlands homburg saar xx"
"2EC2CBCB","3BEB3FAB","0048A25E","r weik","augenklinik universitatskliniken des saarlands homburg saar xx"
"2EC2CBCB","3EEFDAF9","0048A25E","bernhild heinemann","augenklinik universitatskliniken des saarlands homburg saar xx"
"2EE37D77","17BBD390","00561FD7","j r kinghorn","division of plant ecology and evolution school of biological and medical sciences university of st"
"2EED2584","42DC9F4D","005A6653","a saha","national optical astronomy observatories tucson az 85726 6732 usa"
"2EEFCEBD","41371620","006AB586","v a smirnov","optigrate"
"2F0A531E","3F8CD532","005F57AB","takuma shirasaka","national hospital organization osaka national hospital"
"2F0A531E","3F8CD532","005F57AB","takuma shirasaka","national hospital organization osaka national hospital"
"2F107AE7","36CC2BFA","0052E758","christoph elsing","1department of gastroenterology st elisabeth hospital dorsten germany"
"2F239B8E","017DB16C","00511A9A","josko sindik","djecji vrtic trnoružica zagreb hrvatska"
"2F26964C","30E47B5C","823958","tadashi imoriya","matsushita electronics corporation japan"
"2F26964C","3C386F86","823958","yoshihiro todokoro","matsushita electronics corporation japan"
"2F26964C","3E8C9EE9","823958","hisashi watanabe","matsushita electronics corporation japan"
"2F26964C","3F16B640","823958","takashi saito","matsushita electronics corporation japan"
"2F26964C","411A4D18","823958","morio inoue","matsushita electronics corporation japan"
"2F26964C","41E0295A","823958","emiko sugiura","matsushita electronics corporation japan"
"2F27E6F3","432AB85A","0067A9AB","hideo murayama","national institute of radiol science chiba japan"
"2F2DFE9B","403B1A06","534070","tetsuro sano","pharmaceutical development pharmaceutical division kowa company ltd chuo tokyo 103 8433 japan"
"2F3007C2","08C458DF","0075B8FE","henrik lindhjem","norwegian institute for nature research nina"
"2F4E4B9F","3C1AAA01","0073D815","renshi sawada","ntt opto electron laboratories tokyo japan"
"2F645182","3E2B42B9","4.49E+05","michael minardi","air force research laboratories"
"2F645182","414F7630","4.49E+05","erik blasch","air force research laboratories"
"2F645182","42E15343","4.49E+05","uttam majumder","air force research laboratories"
"2F6A4311","3F273F9E","0069A688","jong uk kim","center for pioneering medicine phys research cpmr korea electrotechnol research institute keri ansan"
"2F6A4311","424D75F9","0069A688","hae young choi","center for pioneering medicine phys research cpmr korea electrotechnol research institute keri ansan"
"2F6A4311","428D5A3E","0069A688","c h shon","center for pioneering medicine phys research cpmr korea electrotechnol research institute keri ansan"
"2FD6F418","29E95801","0056B2C7","sven thorwirth","i physikalisches institut universitat zu koln zulpicher str 77 50937 koln germany"
"30626649","06B79D13","0074A849","andre danthine","institute montefiore liege university belgium"
"307FFAAA","428989C3","0064B5BF","hobart r everett","office of robotics and autonomous systems united states"
"30941B95","179726EC","006DA93F","arturo chavezpirson","np photonics incorporated usa"
"30941B95","3E6D7A43","006DA93F","jie zong","np photonics incorporated usa"
"309B5176","2671B42B","0079BDF1","roman v kruzelecky","mpb communications incorporated canada"
"309B5176","2671B42B","0079BDF1","roman v kruzelecky","mpb communications incorporated canada"
"309B5176","41B1A18C","0079BDF1","wes jamroz","mpb communications incorporated canada"
"309B5176","41B1A18C","0079BDF1","wes jamroz","mpb communications incorporated canada"
"309F970A","3E868D1B","0074A2CD","michel bolte","university blaise pascal france"
"30A99711","3D437348","008339EE","r jagadeesh kannan","r m k engineering college kavaraipettai india"
"30DBD86A","2E4CD61F","004C004B","m s madjarska","max planck institut fur sonnensystemforschung max planck str 2 37191 katlenburg lindau germany"
"30E080E8","0B41EFD7","006EE0FF","tomas stroemberg","linkoepings university sweden"
"30E080E8","3F91C77B","006EE0FF","karin wardell","linkoepings university sweden"
"30E080E8","4135ED27","006EE0FF","marcus larsson","linkoepings university sweden"
"30E080E8","41CE0629","006EE0FF","daniel m karlsson","linkoepings university sweden"
"30FEE743","3B207B4E","0047D717","a kharlov","institute of high current electronics tosmk russia"
"3113991F","3E626673","0049383A","sami poutiainen","department of pharmaceutics university of kuopio p o box 1627 fin 70211 kuopio finland"
"3113991F","3F015413","0049383A","kristiina jarvinen","department of pharmaceutics university of kuopio p o box 1627 fin 70211 kuopio finland"
"3113991F","3FAF6705","0049383A","jarkko ketolainen","department of pharmaceutics university of kuopio p o box 1627 fin 70211 kuopio finland"
"3113991F","3FBB9E2D","0049383A","jari leskinen","department of pharmaceutics university of kuopio p o box 1627 fin 70211 kuopio finland"
"31164149","2A503EE5","00502F34","wolfgang ensinger","european aeronautic defence and space co germany"
"31164149","3BC5B7C1","00502F34","christoph stahl","european aeronautic defence and space co germany"
"31164149","3F21C715","00502F34","h seidel","european aeronautic defence and space co germany"
"3128BEF5","4029014E","007B9110","fenlin liu","zhengzhou information science and technology institute zhengzhou china"
"3128BEF5","41083931","007B9110","xiangyang luo","zhengzhou information science and technology institute zhengzhou china"
"3128BEF5","411AD637","007B9110","chunfang yang","zhengzhou information science and technology institute zhengzhou china"
"312DEC5F","17240D7B","006B58BC","s scorba","department of pediatrics university medical school"
"312DEC5F","3C27F320","006B58BC","l marodi","department of pediatrics university medical school"
"31370865","3E8B717E","005307F7","xinglan liu","school of chemical and materials engineering huangshi institute of technology huangshi 435003 pr china"
"31370865","421DB6BF","005307F7","wei li","school of chemical and materials engineering huangshi institute of technology huangshi 435003 pr china"
"31370865","4289878F","005307F7","s f y li","school of chemical and materials engineering huangshi institute of technology huangshi 435003 pr china"
"315128D7","3E7BA969","007D62F1","k a shehata","college of engineering arab academy for science and technology cairo egypt"
"319E1B32","43197912","005FD967","a r shimkunas","nanostructures incorporated usa"
"31A2CC87","431D3BA2","00621D38","kazunori takeda","national hospital organization sendai medical center department of surgery sendai japan"
"31DA9803","3C608654","007986A8","f v frazzoli","laboratori nazionali del sincerotrone onen frascati roma"
"31E64C93","3F5A9846","00458B27","s viering","norrtalje hospital norrtalje"
"31F7A02F","3EDD0D10","004F2DED","paula m gallagherwetmore","phasex corporation usa"
"32104E8E","413EC3AE","0060317C","ludek vavruch","ryhov hospital"
"3226AB1B","34B14A16","007BCD21","j borcsok","department of computer architecture and system programming germany"
"3226AB1B","4200901A","007BCD21","vahid rezaei","department of computer architecture and system programming germany"
"32377720","164D0C99","004C60E2","f x hebrank","phys technology bundesanstalt braunschweig germany"
"32605EAF","2AA19E50","0063DA20","ermin malic","institut f theoretische physik technische university berlin hardenbergstr 36 10623 berlin germany"
"32605EAF","3CFAB2CA","0063DA20","torben winzer","institut f theoretische physik technische university berlin hardenbergstr 36 10623 berlin germany"
"32605EAF","41B32C2E","0063DA20","andreas knorr","institut f theoretische physik technische university berlin hardenbergstr 36 10623 berlin germany"
"329D6801","3E5F0A8D","005C71D3","mien forget","lifl france"
"32B39896","42FD918F","005B602F","jon m richards","lutheran general cancer center"
"32C6FF84","42059390","0063B617","s a barengolts","institute of electrophys academy of science ekaterinburg russia"
"32EC94B2","0E44A9D8","007CC379","marcus osterbrand","uddevalla hospital"
"33122D95","0FD3B4B6","007E67B8","chintamani","department of surgery safdarjung hospital new delhi 110029 india"
"331D8889","0E36B7E7","0053E4EE","g haefeli","sezione infn di roma roma italy"
"331D8889","17A660E5","0053E4EE","f murtas","sezione infn di roma roma italy"
"331D8889","18A130D6","0053E4EE","p neustroev","sezione infn di roma roma italy"
"331D8889","293E1791","0053E4EE","r berutti","sezione infn di roma roma italy"
"331D8889","29BE1C5A","0053E4EE","c satriano","sezione infn di roma roma italy"
"331D8889","2A9A80A8","0053E4EE","s furcas","sezione infn di roma roma italy"
"331D8889","388D9561","0053E4EE","m frosini","sezione infn di roma roma italy"
"331D8889","3CB54D3C","0053E4EE","a cardini","sezione infn di roma roma italy"
"331D8889","3EC3F76A","0053E4EE","a a alves","sezione infn di roma roma italy"
"331D8889","3F0520F9","0053E4EE","k mair","sezione infn di roma roma italy"
"337AB31D","3FB100F6","007121DA","robert s little","little"
"339CF3A8","37D7474F","005EF0D5","l baringo","real"
"339CF3A8","3EF4C2F1","7.37E+71","j m perez de la lastra","real"
"339CF3A8","3EFFD51E","007581D0","j boaventura cunha","real"
"339CF3A8","3F94EEBE","005EF0D5","a j conejo","real"
"339CF3A8","3FC377B9","7.37E+71","j a morenocid","real"
"339CF3A8","42DBBD2D","7.37E+71","r c galindo","real"
"339F8E80","4071BCC4","005BF3D0","sunyoung kong","hematologic malignancy branch and department of laboratory medicine center for clinical services goyang korea"
"33BBE6B1","28065ECA","687562","p waloschek","istituto di fisica dell universita bari"
"33BBE6B1","2936A491","687562","v picciarelli","istituto di fisica dell universita bari"
"33BBE6B1","39109CF3","687562","s mongelli","istituto di fisica dell universita bari"
"33BBE6B1","4175DD8A","687562","a romano","istituto di fisica dell universita bari"
"33BEF520","15C6C0A9","007289D0","abdennaceur kachouri","gabriel brothers"
"33D35C8B","14D45DA6","004C5E13","oecd","iraqi special operations forces"
"33D35C8B","2BCE6E8E","006ADE33","massimo gazzano","iraqi special operations forces"
"33E34FDB","0265CE3F","006627C6","carol a gotway","centers for disease control and prevention national center for environmental health division of environmental hazards and health effects atlanta georgia"
"33FE0EC0","00803CF3","0048B92E","mathieu faverge","l abri"
"33FE0EC0","026A7A66","447900","yves metivier","l abri"
"33FE0EC0","3C9FA6B8","00826C11","mohamed mosbah","l abri"
"33FE0EC0","404F72F4","447900","mohamed mosbah","l abri"
"33FE0EC0","426ABFB3","00826C11","monia loulou","l abri"
"3410A911","3E6D21C2","007C2EFA","yukio osaki","costa inc"
"3410A911","3F286EF2","639857","bryony dean franklin","costa inc"
"3410A911","3FF7C995","006F2E86","yoshihiko kumamoto","costa inc"
"3410A911","40A648A9","674844","hiroshi azuma","costa inc"
"3410A911","41050C7B","0076098C","b sampson","costa inc"
"3410A911","42A5DED3","674844","hisami ikeda","costa inc"
"3410A911","42D60EDA","0083E96F","shirley camp","costa inc"
"3410A911","42FA62F8","0060273D","akihiko tonouchi","costa inc"
"3425519A","3F21FA4D","006835D6","d j w moriarty","csiro marine laboratories"
"3425519A","3F958240","006835D6","peter c pollard","csiro marine laboratories"
"3425519A","3FDA38B9","006835D6","william g hunt","csiro marine laboratories"
"3428A120","049FD029","00859BA7","m g leggio","frontier communications"
"3428A120","2BFC6EE9","00859BA7","e rausell","frontier communications"
"3428A120","36C852B8","00859BA7","t hashikawa","frontier communications"
"3428A120","3CB0C4AB","00859BA7","e g jones","frontier communications"
"3428A120","3F049587","00859BA7","m e dellanna","frontier communications"
"3428A120","400EDA9C","00859BA7","marco molinari","frontier communications"
"342AC515","17BF1A34","005D4663","t fadriansyah","tennet"
"342FC7B5","2B347A89","00615F63","christoph m isbert","operative media"
"342FC7B5","41923060","00615F63","c t germer","operative media"
"3430AC71","27A275A3","730334","christian j grund","wave broadband"
"3430AC71","35F06B5A","007DA71A","p a morozov","wave broadband"
"3430AC71","35F06B5A","007DA71A","p a morozov","wave broadband"
"3430AC71","3AD9779D","007DA71A","v v kopeikin","wave broadband"
"3430AC71","3AD9779D","007DA71A","v v kopeikin","wave broadband"
"3430AC71","3FE92815","006D23B2","j b snider","wave broadband"
"3430AC71","402A8C9B","004A8D7B","masataka ohira","wave broadband"
"3430AC71","40C51D34","006E16F6","wei jian","wave broadband"
"3430AC71","423A904B","007DA71A","i v krasheninnikov","wave broadband"
"3430AC71","423A904B","007DA71A","i v krasheninnikov","wave broadband"
"3430AC71","4312E78E","007DA71A","a v popov","wave broadband"
"3430AC71","4312E78E","007DA71A","a v popov","wave broadband"
"34341550","25D67FE4","783011","n baboux","lyon villeurbanne"
"34341550","3EB98687","783011","a souifi","lyon villeurbanne"
"34341550","3F4127DB","783011","m hocevar","lyon villeurbanne"
"34341550","3FC21C87","783011","a poncet","lyon villeurbanne"
"3456F48D","4061E776","007CC8B9","e gaviot","laboratories of acoustics cnrs university du maine france"
"346DEB26","41EB7172","0075B8FE","tran huu tuan","college of economics hue university"
"34EB0FAC","3FF7C7BA","006EC1C0","ricardo gimeno","universidad ceu cardenal herrera spain"
"34EB0FAC","431FE084","006EC1C0","juan m nave","universidad ceu cardenal herrera spain"
"3528D254","0A90A491","005CBB6C","bernd kuhlenkotter","university dortmund"
"3528D254","2D77E1C0","005CBB6C","klaus kneupner","university dortmund"
"354901F2","4295471A","005FEAFD","yanqiu wang","department of mathematics texas a&m university tx"
"354F4CAB","3AF9A60F","005F9D68","jordan w tappero","center for global health centers for disease control and prevention atlanta ga usa"
"3569BE04","42C651AB","005C4CB1","boualem hammouda","national institute of standards and technology center for neutron research 100 bureau drive gaithersburg md 20899 6102 usa"
"3583B245","090B9F4A","577555","paul c hackley","u s geological survey 956 national center reston va 20192 united states"
"3583B245","090B9F4A","577555","paul c hackley","u s geological survey 956 national center reston va 20192 united states"
"35844DCE","3FDE4DC0","005C1D6D","vassily a lyubetsky","russian academy of sciences institute of information transmission problems moscow 127994 russia moscow 127994 russia"
"35B9D20C","3F234734","00585FC9","nabeel a riza","general electric co usa"
"35E83107","14B92F76","0056793B","srikanth","the great atlantic pacific tea company"
"35E83107","14B92F76","0056793B","srikanth","the great atlantic pacific tea company"
"35E83107","14B92F76","0056793B","srikanth","the great atlantic pacific tea company"
"35E83107","167B4815","006DD214","n anogjnaaurora","the great atlantic pacific tea company"
"35E83107","357AF178","685682","jose alfredo arreolalizarraga","the great atlantic pacific tea company"
"35E83107","40E80BA8","006DD214","p v ramaraju","the great atlantic pacific tea company"
"35ED11E5","418945D1","007019C4","j r mccormick","du pont uk ltd londonderry"
"35F21858","3F7FA77F","007918AB","r reynolds","cooper tire rubber company"
"3601CB8A","3EDA8B05","0048EEE2","m a thompson","materials research and development rte corporation"
"3601CB8A","3FA52817","0048EEE2","ian webber","materials research and development rte corporation"
"3605A622","3FA46D06","432732","vadim b vasilyev","institute of gene biology russian academy of sciences vavilova str 34 5 119334 moscow russia"
"3605A622","4286B68E","432732","seraphima k semyenova","institute of gene biology russian academy of sciences vavilova str 34 5 119334 moscow russia"
"3620CE7A","2B9FFFCE","005350A1","harold h szu","white oak conservation"
"3638B4FD","2B1B37C9","00597D82","kristine l verdin","principal financial group"
"36417508","426C2B30","492212","a a bhagwat","electron and radar dev establ bangalore india"
"3656C63B","421AB430","569784","p c lyman","boundless"
"365CD6AC","3E5ED0A9","0060D67D","m laura miserendino","patagonia"
"367A8BB5","051DCE05","0071A10A","f pociot","steno diabetes center gentofte denmark"
"367A8BB5","3CF15791","0071A10A","r l nolsoe","steno diabetes center gentofte denmark"
"36A19626","310323BD","008132CC","h kiwamoto","kindai university"
"36A19626","3A9A52DD","007C2EFA","masatoshi kudo","kindai university"
"36A19626","3E600069","00739B17","motoya nagase","kindai university"
"36A19626","3EA8F691","008132CC","t kurita","kindai university"
"36A19626","3ED215F3","006B94CA","atsuhiro kurooka","kindai university"
"36A19626","3F9D50D0","008132CC","yungchol park","kindai university"
"36A19626","404D55B1","00739B17","takashi harada","kindai university"
"36A19626","40C4953F","007C2EFA","miki nagashima","kindai university"
"36A19626","40D93973","006B94CA","keiichi sugimura","kindai university"
"36A19626","41A31AF6","006B94CA","seijiro shimada","kindai university"
"36A19626","42D301FE","006B94CA","kinji ishikawa","kindai university"
"36A19626","4304301F","006B94CA","tatsuya kai","kindai university"
"36B0796F","4329C646","007C9582","tamon inouye","toshiba research and development center tokyo shibaura electric company ltd"
"36B7C78F","4088781D","0052D827","jinrui sang","mechanized infantry"
"36B8FF61","2E047604","006490C6","sergey e zirka","department of phys and technology dnepropetrovsk national university dnepropetrovsk ukraine"
"36B8FF61","42A9AF93","006490C6","yuriy i moroz","department of phys and technology dnepropetrovsk national university dnepropetrovsk ukraine"
"36C1AF48","40940F0D","0055D6ED","gary yeap","semiconductor systems des technology group motorola incorporated tempe az usa"
"36C40891","293D6E25","0070094E","yash aneja","windsor university school of medicine"
"36C40891","3EAC544E","0070094E","s bandyopadhyay","windsor university school of medicine"
"36C40891","42A0A660","0070094E","arunita jaekel","windsor university school of medicine"
"36EBF631","3EAF3454","00537A6B","seung hwan heo","national plant quarantine service gunsan 573 879 korea"
"3780FDD7","416D4D14","004A8487","teus w tukker","philips lighting netherlands"
"3780FDD7","416D4D14","004A8487","teus w tukker","philips lighting netherlands"
"3796B240","1599DA8F","767587","l ya margolis","institute of chemical physics of the academy of sciences of the ussr ussr"
"3796B240","18078155","767587","l v skalkina","institute of chemical physics of the academy of sciences of the ussr ussr"
"3796B240","19B3F9A7","767587","l n malashevich","institute of chemical physics of the academy of sciences of the ussr ussr"
"3796B240","283A5A3B","767587","i k kolchin","institute of chemical physics of the academy of sciences of the ussr ussr"
"3796B240","401078B2","767587","n f ermolenko","institute of chemical physics of the academy of sciences of the ussr ussr"
"3796B240","412822DD","767587","s a levina","institute of chemical physics of the academy of sciences of the ussr ussr"
"37A4FDDD","431EDED4","7.89E+05","aurelien schmied","renault"
"3E734D89","3D17EBF4","005CA7F4","e ricchetti","department geol and geophys bari university"
"3FFED86F","0F6BE166","006ADE33","elisa boanini","biomimetics and materials chemistry laboratory"
"3FFED86F","383A6651","006ADE33","c capuccini","biomimetics and materials chemistry laboratory"
"3FFED86F","3F4AE434","006ADE33","adriana bigi","biomimetics and materials chemistry laboratory"
"422FA18C","3FB9A2EB","006681AC","yunping qiu","shanghai institute for systems biomedicine shanghai jiao tong university shanghai 200240 p r china"
